Student ID,Course ID,Subject,Catalog,Section,Status,Crs Descr,Stat Dt,Add Dt,Drop Dt,Unit Taken,Start_1,Srt1 AM/PM,End 1,End 1 AMPM,Days 1,Facil ID 1,Term,Term Descr,Instructor ID
0032258,005119,HEBR,B001,001,E,Elementary Hebrew,4/6/2001,9/14/2000,,1.00,9:00:00 AM, 9:00 AM,10:00:00 AM,10:00 AM,MTWF,TAYSEM,0605,Fall 2000,0031560
0032765,002469,CITY,B377,001,E,Topics in Modern Architecture,4/6/2001,9/6/2000,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,T,CARP25,0605,Fall 2000,0697660
0145931,001444,ARCH,B230,001,E,Arch & Hist of Ancient Egypt,4/6/2001,4/11/2000,,1.00,10:00:00 AM,10:00 AM,11:00:00 AM,11:00 AM,MWF,CARP21,0605,Fall 2000,0031403
0145931,001473,ARCH,B398,001,E,Senior Seminar,4/6/2001,4/11/2000,,1.00,12:00:00 AM,,12:00:00 AM,,,,0605,Fall 2000,0024218
0145931,005724,ITAL,B101,001,E,Intermediate Italian,4/6/2001,4/11/2000,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,TTH,CARP25,0605,Fall 2000,0031392
0165794,001474,ARCH,B399,001,E,Senior Seminar,4/6/2001,9/5/2000,,1.00,12:00:00 AM,,12:00:00 AM,,,,0605,Fall 2000,0024218
0419327,001248,ANTH,B398,001,E,Senior Seminar,4/6/2001,4/11/2000,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,M,DAL100A,0605,Fall 2000,0031388
0419327,003001,ECON,B203,001,E,Stat Meths in Economics,4/6/2001,4/11/2000,,1.00,8:30:00 AM, 8:30 AM,10:00:00 AM,10:00 AM,TTH,TH224,0605,Fall 2000,0375562
0419327,003003,ECON,B206,001,E,International Economics,4/6/2001,4/11/2000,,1.00,10:00:00 AM,10:00 AM,11:00:00 AM,11:00 AM,MWF,TH110,0605,Fall 2000,0031406
0419327,005727,ITAL,B200,001,E,Adv Conversation & Composition,4/6/2001,4/11/2000,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,TTH,CARP17,0605,Fall 2000,0984701
0556027,001749,ARTT,B251,001,E,Fundamentals of Acting,4/6/2001,9/5/2000,,1.00,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,TTH,GOCOM,0605,Fall 2000,1064203
0556027,003275,EDUC,B266,001,E,Schools in American Cities,4/6/2001,9/5/2000,,1.00,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,MW,TAYE,0605,Fall 2000,#Value!
0556027,007375,PSYC,B206,001,E,Developmental Psychology,4/6/2001,9/5/2000,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,TTH,PK229,0605,Fall 2000,0031631
0559777,008500,SOCL,B398,001,E,Senior Seminar,4/6/2001,5/25/2000,,1.00,7:00:00 PM, 7:00 PM,9:00:00 PM, 9:00 PM,T,CARP15,0605,Fall 2000,0031619
0603589,003556,ENGL,B381,001,E,Post-Apartheid Literature,4/6/2001,4/13/2000,,1.00,1:00:00 PM, 1:00 PM,4:00:00 PM, 4:00 PM,T,EHLEC,0605,Fall 2000,0599596
0634162,002951,EAST,B398,001,E,Senior Seminar,4/6/2001,9/13/2000,,1.00,6:15:00 PM, 6:15 PM,8:15:00 PM, 8:15 PM,T,CARP13,0605,Fall 2000,0088906
0634162,004065,FREN,B325,001,E,Crimes et criminalite,4/6/2001,9/13/2000,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,W,TAYD,0605,Fall 2000,0854975
0634162,006023,MATH,B101,003,E,Calculus/Analytic Geometry I,4/6/2001,9/13/2000,,1.00,11:00:00 AM,11:00 AM,12:00:00 PM,12:00 PM,MWF,PK338,0605,Fall 2000,0301909
0634284,001162,ANTH,B205,001,E,Nationalism/Sexuality: S.Asia,4/6/2001,4/13/2000,,1.00,1:00:00 PM, 1:00 PM,4:00:00 PM, 4:00 PM,W,DAL100A,0605,Fall 2000,1063511
0634284,007076,POLS,B316,001,E,Ethnic Group Politics,4/6/2001,4/13/2000,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,TTH,TAYC,0605,Fall 2000,0031568
0634284,007127,POLS,B398,001,E,Senior Seminar,4/6/2001,4/13/2000,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,F,TAYG,0605,Fall 2000,0031573
0656863,002935,EAST,B232,001,E,Japanese Literature and Art,4/6/2001,5/18/2000,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,MW,TH224,0605,Fall 2000,1167899
0656863,003433,ENGL,B225,001,E,Shakespeare,4/6/2001,5/18/2000,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,TTH,PK25,0605,Fall 2000,0031477
0656863,005248,HIST,B304,001,E,Amer Hist: True Stories/19th C,4/6/2001,5/18/2000,,1.00,7:00:00 PM, 7:00 PM,9:30:00 PM, 9:30 PM,M,CARP13,0605,Fall 2000,1167853
